SampleID,PCo1,PCo2,PCo3,DMM_L6,Dataset,Shannon,Ethnicity_initial,Ethnicity,Group,SuperGroup,Prevotella_copri,Bacteroidaceae,Prevotellaceae,Ruminococcaceae,Lachnospiraceae,Clostridiales fam. incertae sedis,Clostridiaceae,Unclassified,Eubacteriaceae,Rikenellaceae,Firmicutes fam. incertae sedis,Oscillospiraceae,Veillonellaceae,Tannerellaceae,Bifidobacteriaceae,Bacteroidales fam. incertae sedis,Proteobacteria fam. [Acetobacteraceae/Enterobacteriaceae],Selenomonadaceae,Sutterellaceae,Firmicutes fam. [Lachnospiraceae/Lactobacillaceae],Coriobacteriaceae,Bacteria fam. incertae sedis,Acidaminococcaceae,Erysipelotrichaceae,Firmicutes fam. [Carnobacteriaceae/Acidaminococcaceae],Streptococcaceae,Akkermansiaceae,Barnesiellaceae
SRR10692302,0.210105323,0.126733863,-0.186307017,Cluster 1,PRJNA588513,5.843654257,Tibetan_rural,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 1,0,0.197422567,0.0000492,0.148042251,0.254416391,0.090280544,0.040314036,0.057296313,0.067381071,0.009190396,0.024444149,0.002931692,0.000659482,0.00267678,0.005039004,0.002811711,0.010701728,0.0000858,0.001476203,0,0.013276675,0.022956785,0,0.001747231,0.005792752,0.009010419,0,0
SRR10692373,-0.045139083,0.287042708,-0.082292292,Cluster 1,PRJNA588513,6.600010621,Tibetan_urban,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 1,0.001215048,0.001087859,0.002795301,0.120902784,0.224746234,0.142875158,0.149566638,0.05521413,0.058844644,0.0000923,0.033641071,0.004656955,0.001963135,0.001027252,0.003056216,0.000551736,0.000462418,0.002815709,0.000224673,0.002034324,0.00946691,0.007278983,0.018839469,0.001114363,0,0.075121689,0,0
SRR10692374,0.049656693,0.192802955,-0.121496876,Cluster 1,PRJNA588513,5.292997937,Tibetan_urban,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 1,0,0.041747117,0,0.12498257,0.337293571,0.064488115,0.023444012,0.056876337,0.010407121,0.00261547,0.020328836,0.004869008,0.005281467,0.003363428,0.134001897,0.000056,0.003203548,0,0.003467974,0.012132222,0.016261814,0,0.018306752,0.00135456,0,0.01247916,0.054903305,0
SRR10692375,0.182980493,0.169124572,-0.213543973,Cluster 2,PRJNA588513,5.293216267,Tibetan_rural,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 2,0,0.101306449,0,0.17953164,0.281055071,0.036606993,0.067875565,0.08860774,0.09217224,0.0000161,0.001053131,0.000634783,0.01337705,0.002226985,0.080470992,0.006698914,0.001670049,0.0000779,0.001859604,0.005104094,0.0000201,0.015802853,0.0000911,0.001119379,0,0.002444331,0.0000171,0
SRR10692376,0.013703299,0.272014052,-0.120690198,Cluster 1,PRJNA588513,5.967998204,Tibetan_rural,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 1,0,0.014738914,0.008302156,0.061044761,0.309989219,0.126873401,0.048943852,0.08490207,0.118756728,0.000468706,0.009436244,0.014202436,0.015112314,0.000352348,0.0000237,0.0002017,0.000656589,0.000024,0.000243323,0,0,0.005195781,0,0.070925022,0.00544035,0.003350704,0,0
SRR10692377,0.058050603,0.265256533,-0.188906729,Cluster 1,PRJNA588513,5.590907192,Tibetan_rural,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 1,2.66E-05,0.019318634,0.000164173,0.230786604,0.264513578,0.081816376,0.075319473,0.085551599,0.173177105,0.000393899,0.020110735,0.001790654,0.000371415,0.001923251,0.000685812,0.0000727,0.0000744,0.000134066,0.005738642,0,0.017334886,0.0000902,0,0.001832047,0.002286309,0.006720512,0,0
SRR10692379,0.173939999,0.092255399,-0.196451745,Cluster 1,PRJNA588513,5.330784125,Tibetan_rural,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 1,0,0.072044731,0,0.031961651,0.315341281,0.0943465,0.064594147,0.096306228,0.228781038,0.000417225,0.000356986,0.005708699,0.000226005,0.003359873,0,0,0.002810376,0,0,0,0,0.000122,0,0.015391283,0.013435381,0.005849265,0,0
SRR10692380,0.046965169,0.334448477,-0.189958385,Cluster 1,PRJNA588513,4.855709746,Tibetan_rural,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 1,0,0.00831498,0.0000391,0.222420105,0.42622243,0.0614087,0.017150599,0.059163412,0.034844525,0,0.00211352,0.000280124,0.081028077,0.000715758,0.014919823,0.000293378,0.007596627,0.0000707,0.0000756,0,0,0.008128174,0,0.002034949,0.0000193,0.030158643,0.000464778,0
SRR10692381,-0.007717119,0.266832394,-0.126397993,Cluster 1,PRJNA588513,6.088477558,Tibetan_rural,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 1,5.60E-05,0.002645839,0.003635708,0.152256542,0.148747721,0.066887323,0.022771526,0.067736991,0.133053089,0.0001146,0.003306668,0.000171823,0.071939482,0.000694077,0.051658587,0,0.029802491,0.049572027,0.001350867,0.00041928,0.014850609,0.015682125,0.0000323,0.000883542,0.000263601,0.050212874,0.00002,0
SRR10692382,0.062407517,0.227675409,-0.22597908,Cluster 1,PRJNA588513,5.198728599,Tibetan_rural,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 1,0,0.039635711,0.003380911,0.054761428,0.471118061,0.074596255,0.052177578,0.070032219,0.138937032,0,0.0000294,0.001590889,0,0.000124,0.002024601,0.003242993,0.005638666,0.000182013,0.005007636,0.000816927,0,0.008807452,0,0.023266182,0.010250599,0.005353019,0,0
SRR10692383,-0.009874965,0.282735225,-0.125069476,Cluster 1,PRJNA588513,5.39292395,Tibetan_rural,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 1,0.010132222,0.000612845,0.012998508,0.173530746,0.246308199,0.08728554,0.12924447,0.0535062,0.056031049,0.000485113,0.00453777,0.018749041,0.00720764,0.0000456,0.006809956,0,0.020944956,0.128548056,0.000139974,0.0000101,0.011135472,0.003696193,0,0.000446352,0,0.008391657,0.0000432,0.0000602
SRR10692384,0.063360124,0.308712457,-0.245709884,Cluster 1,PRJNA588513,5.118318568,Tibetan_rural,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 1,0,0.043043705,0,0.048141577,0.523396845,0.097908795,0.0436665,0.060004383,0.06228127,0.000345396,0.00521899,0.001734277,0.003839648,0.000908074,0.015776816,0,0.00910474,0.0000974,0.00236959,0,0,0.013130268,0,0.000647738,0.001747968,0.010812539,0.0000942,0.0000437
SRR10692385,0.110261034,0.201666975,-0.179797836,Cluster 1,PRJNA588513,4.806559764,Tibetan_rural,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 1,0,0.050621538,0,0.102566954,0.504974425,0.074186366,0.052979843,0.084863001,0.047710833,0.001423623,0.004720572,0.000305353,0.0024075,0.004021555,0.004458467,0.000579971,0.007526547,0,0.004745424,0,0.012774597,0.006849755,0,0.00109129,0.011974572,0.004924797,0,0.000107979
SRR10692390,0.030718297,0.291450926,-0.2387155,Cluster 1,PRJNA588513,5.195698436,Tibetan_urban,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 1,0,0.010603546,0,0.043647891,0.477716509,0.026585112,0.028887828,0.042262136,0.019698727,0.0000574,0.026517275,0,0,0.002156342,0.083496597,0,0.099630466,0,0.006336203,0,0.0111127,0.014065983,0,0.00310703,0.008955774,0.015857131,0,0
SRR10692391,0.032640567,0.326415834,-0.192837588,Cluster 1,PRJNA588513,5.405248052,Tibetan_urban,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 1,0,0.035243379,0.00023487,0.235126469,0.269810963,0.093645232,0.029696983,0.079539418,0.024638937,0.000606869,0.008937357,0.002113375,0.007615415,0.000179999,0.006934379,0,0.026210782,0.10575932,0.000363768,0,0.027188584,0.017255398,0,0.000543759,0,0.004230987,0,0
SRR10692392,-0.073249763,0.243351434,-0.083363187,Cluster 1,PRJNA588513,5.836202353,Tibetan_urban,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 1,0.007795359,0.002741694,0.096013493,0.10923088,0.183910026,0.121157658,0.148087686,0.047369948,0.051909806,0.000388022,0.017152176,0.002535179,0.010802118,0.000450275,0.000220004,0.001351474,0.005609109,0.028954947,0.000406387,0.002870556,0.015144525,0.004592649,0.047920719,0.01347612,0,0.004176875,0.000595582,0
SRR10692393,-0.027323273,0.122748081,-0.164495093,Cluster 1,PRJNA588513,3.139919989,Tibetan_urban,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 1,0.009031421,0.002723245,0.013576473,0.010697897,0.091373596,0.014894676,0.007777185,0.037212518,0.01144716,0.0000147,0.00069973,0.0000627,0.002280832,0.0000453,0.001166902,0.0000293,0.00908595,0.585289202,0.000377331,0,0.002463737,0.036317548,0.029615682,0.037948863,0.0000327,0.046237076,0.0000123,0
SRR10692394,0.012597597,0.063322186,-0.062885285,Cluster 1,PRJNA588513,3.492259429,Tibetan_urban,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 1,0,0.001792885,0,0.058135335,0.071709522,0.017065637,0.000884302,0.037781836,0.003602018,0.0000184,0.000123057,0,0.04797303,0.000065,0.046246618,0,0.014934648,0.0000956,0,0.0000147,0.0000775,0.000011,0,0.005770801,0,0.327134224,0.0000895,0
SRR10692395,0.00451337,0.26895255,-0.13764395,Cluster 1,PRJNA588513,5.520554694,Tibetan_urban,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 1,0.01075171,0.01521253,0.01076571,0.213663285,0.149423378,0.04796967,0.081750943,0.058904942,0.083959428,0.003571817,0.029316726,0.001646842,0.028996292,0.002192023,0.002000852,0.000803575,0.000563995,0.198311576,0.001167485,0.033329371,0.003066969,0.008121109,0,0.000465793,0.005153466,0.005445616,0,0.000473942
SRR10692396,0.05826775,0.267992853,-0.257520438,Cluster 1,PRJNA588513,4.520978534,Tibetan_urban,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 1,0,0.012700174,0,0.141860756,0.249257923,0.023057768,0.02639238,0.066554281,0.074800789,0,0.000312661,0.000259752,0.000441257,0.000149,0.002744103,0,0.002979296,0.272397108,0.000430067,0.0000854,0,0.019575394,0,0.010634447,0.00692335,0.026775787,0,0
SRR10692397,-0.015694211,0.284811162,-0.170091235,Cluster 1,PRJNA588513,5.859670409,Tibetan_urban,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 1,0.022063371,0.032113418,0.022063382,0.244538387,0.285947551,0.091809982,0.071948725,0.064081759,0.056752992,0.004959771,0.004097243,0.003782441,0.001554295,0.003684552,0.00015156,0.00031633,0.001480981,0.036931578,0.000244922,0,0.014503041,0.013001343,0,0.00068708,0.002724026,0.008031512,0.00059329,0.000449156
SRR10692398,0.011257094,0.309889803,-0.121217081,Cluster 1,PRJNA588513,5.366031374,Tibetan_urban,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 1,0.002219652,0.00248932,0.002440503,0.141073169,0.310757298,0.071283631,0.17659722,0.063057647,0.016247211,0.000747705,0.029959646,0.000360881,0,0.001436161,0.0000102,0.0000834,0.0000554,0,0.0000437,0.0000291,0.019931883,0.010521819,0,0.001365791,0.006119523,0.021101604,0.092959206,0
SRR10692399,0.045870968,0.312115992,-0.114773963,Cluster 1,PRJNA588513,5.722190264,Tibetan_urban,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 1,2.84E-05,0.032864259,0.003803625,0.228759136,0.287736092,0.124057227,0.054977325,0.061789767,0.071129189,0.022947312,0.00984591,0.018698758,0,0.001028925,0.000720414,0.00031109,0.00058386,0.0000379,0.00053421,0,0.027365728,0.011512535,0.0000287,0.001498719,0.006030845,0.003807393,0.008678405,0.0000303
SRR10692401,0.055462169,0.226623916,-0.234374743,Cluster 1,PRJNA588513,4.670993292,Tibetan_urban,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 1,0,0.001411275,0.000219131,0.031293912,0.373123704,0.023850572,0.096309365,0.04506562,0.110500261,0.000034,0.023291868,0.0000392,0.000130864,0,0.021629366,0.0000881,0.031252733,0.012437105,0.000195697,0.151156576,0.000338864,0.000665883,0,0.009171628,0.00019701,0.042815046,0,0
SRR10692402,-0.034536276,0.295542988,-0.046999234,Cluster 1,PRJNA588513,6.137024807,Tibetan_urban,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 1,0.003218489,0.012745133,0.006568919,0.244668774,0.199323666,0.105010398,0.075895998,0.088460312,0.059051019,0.009827368,0.017683378,0.011678524,0.064147179,0.007914243,0.008868633,0.000686337,0.000268621,0,0.000594889,0.001931463,0.012855085,0.011704303,0,0.024896705,0.001630512,0.006593999,0,0.001259788
SRR10692403,-0.025775618,0.293955564,-0.041971024,Cluster 1,PRJNA588513,5.836959498,Tibetan_urban,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 1,9.81E-05,0.013694344,0.00046735,0.110171245,0.352336039,0.115044069,0.082332631,0.046703917,0.080461574,0.001914563,0.018978255,0.005263448,0.079071673,0.001171947,0.030812182,0,0.000149695,0.000405297,0.000275943,0.000296762,0.0000251,0.001488324,0.0000222,0.000916397,0,0.003819447,0.0001668,0
SRR10692404,0.041593927,0.331075983,-0.216848046,Cluster 1,PRJNA588513,5.44987487,Tibetan_urban,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 1,0.000392603,0.002910997,0.000544684,0.166569625,0.379913331,0.04762247,0.036938601,0.062175841,0.155802529,0.0000515,0.0002472,0.000367456,0.0002565,0,0.033042335,0,0.0000649,0.000197914,0.000428395,0.032767168,0.023398675,0.02339897,0,0.000635174,0.006136971,0.006039272,0.001625778,0
SRR10692405,0.052768022,0.204915419,-0.172258881,Cluster 1,PRJNA588513,4.794362639,Tibetan_urban,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 1,0,0.004419845,0,0.082417294,0.335764304,0.114881681,0.022593197,0.0682577,0.077045931,0.000225822,0.065974117,0.001074762,0.008277615,0.001202883,0.002206039,0,0.002347044,0,0.000167439,0,0.020521364,0.0001144,0,0.002823612,0,0.119751294,0,0
SRR10692406,0.002236413,0.343879658,-0.133908423,Cluster 1,PRJNA588513,6.196486813,Tibetan_urban,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 1,9.06E-05,0.000333171,0.000284443,0.173575834,0.235695548,0.092382255,0.08717053,0.05300787,0.046886848,0.000312606,0.064878599,0.000310894,0.000299158,0.000219136,0.045627293,0,0.010072022,0.013896561,0.00024921,0.0000237,0.040401305,0.005240957,0,0.069675329,0.005015391,0.002342622,0.00078247,0
SRR10692407,-0.057401214,0.279493865,-0.124298983,Cluster 1,PRJNA588513,6.058815402,Tibetan_rural,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 1,0.005410201,0.000623891,0.006576344,0.196145534,0.19345825,0.097993262,0.125609282,0.068311614,0.017851493,0.000304934,0.032851625,0.002168295,0.000396347,0.0000805,0.013054118,0.001029839,0.0000776,0.039605827,0.000896652,0.0000282,0.010745019,0.001027927,0.054499095,0.050210764,0.0000243,0.017652623,0.0000257,0
SRR10692408,-0.005739967,0.320761987,-0.070503,Cluster 1,PRJNA588513,6.170201723,Tibetan_rural,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 1,0.001480196,0.004593227,0.001480197,0.225370607,0.286811978,0.119057476,0.072328055,0.08038936,0.039000604,0.025100584,0.008629341,0.016688707,0.030511751,0.001040406,0.0000941,0.001772893,0.000175098,0.000543409,0.00081766,0.002377332,0.003952894,0.006350582,0.004415302,0.001176082,0,0.010611311,0.013666377,0.001441006
SRR10692409,0.001614616,0.044055274,0.134700157,Cluster 1,PRJNA588513,6.306461246,Tibetan_rural,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 1,0.020889619,0.107902107,0.029433172,0.090811555,0.113477149,0.178518808,0.063032062,0.03581604,0.04304412,0.063701639,0.029026552,0.026592957,0.046859219,0.014185146,0.004985845,0.004138151,0.000648944,0,0.006932909,0,0.005735517,0.021813131,0,0.00052535,0.000849141,0.000549555,0.012539832,0.009520046
SRR10692411,-0.006227167,0.246889551,-0.016797119,Cluster 1,PRJNA588513,5.823067824,Tibetan_rural,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 1,0.000588823,0.012874789,0.001609769,0.260309213,0.187681406,0.072700452,0.050748579,0.052758029,0.075105248,0.02325767,0.00462754,0.005612053,0.000568913,0.003618886,0.094426609,0.0000217,0.001758663,0.000019,0.000770795,0.0008584,0.022290234,0.002489467,0.0000492,0.059729128,0.000684114,0.00343253,0.020591581,0.003000252
SRR10692449,-0.019229681,0.296638188,-0.138127208,Cluster 1,PRJNA588513,5.99015473,Tibetan_urban,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 1,0,0.001175245,0.00088845,0.139519265,0.306647431,0.116461628,0.054412328,0.051388365,0.031780397,0.000689637,0.009146312,0.000836619,0.004963693,0.000151653,0.041558634,0.003576089,0.005047588,0.008786906,0.000401384,0.001576964,0.026304925,0.007238244,0,0.079304347,0.000321288,0.023022974,0.0000521,0
SRR10692450,-0.027232497,0.156403674,-0.064873211,Cluster 1,PRJNA588513,4.382775199,Tibetan_urban,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 1,0,0.003935077,0.000194,0.083859645,0.12347341,0.056361238,0.060209724,0.03077301,0.030511464,0.000368208,0.007318652,0.001172826,0.0000824,0.000229267,0.0000631,0.0001297,0.449721278,0,0.0000776,0,0.005150793,0.000458626,0.014456426,0.000268,0,0.001037026,0,0
SRR10692451,0.142172785,-0.046075763,-0.121431891,Cluster 2,PRJNA588513,3.12911497,Tibetan_urban,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 2,0.000037243,0.125902814,0.000146738,0.020011002,0.097989484,0.006881937,0.006755692,0.031120863,0.027622231,0,0.0000233,0,0.0000999,0.032623669,0.0000281,0.000230252,0.10995197,0.490044377,0.000496423,0,0,0.00027516,0,0.000441004,0.032641787,0.001958647,0,0
SRR10692452,0.047261594,0.145419698,-0.176771669,Cluster 1,PRJNA588513,4.167718959,Tibetan_urban,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 1,0,0.004025926,0,0.016896965,0.628873288,0.06068993,0.037136131,0.064665677,0.004928638,0.000233819,0.0000284,0,0.001536045,0.000130621,0.006780039,0,0.040271519,0,0.006993674,0,0.0000387,0.000141202,0,0.01224743,0.004669991,0.082056824,0,0
SRR10692454,0.049045467,0.173220133,-0.204148387,Cluster 1,PRJNA588513,4.239096597,Tibetan_urban,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 1,0,0.00504348,0,0.03848237,0.264172002,0.335076606,0.039288557,0.067983755,0.117984888,0,0.002105107,0.0001216,0.000142522,0.002778299,0.0001228,0.0000785,0.008576493,0,0.000479512,0,0.000146,0.015500909,0,0.001177484,0.022757178,0.016734441,0.0000276,0
SRR10692455,0.006565755,0.318686133,-0.165279018,Cluster 1,PRJNA588513,6.155672315,Tibetan_urban,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 1,4.55E-05,0.005622144,0.000386584,0.29974277,0.279947558,0.074268287,0.050389946,0.072897996,0.030926454,0.000911038,0.01179209,0.002812187,0.009791236,0.000658758,0.00364517,0.000287259,0.019596869,0.001831889,0.000677493,0.0000136,0.021298287,0.012329267,0.0000482,0.003092163,0.004497978,0.013837195,0.0000846,0
SRR10692456,0.032897366,0.290667888,-0.109701114,Cluster 1,PRJNA588513,6.417521882,Tibetan_urban,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 1,0,0.016884318,0.00855631,0.222547316,0.229687479,0.120882094,0.058764735,0.065243244,0.088209144,0.016125657,0.014012724,0.004560718,0.0000825,0.005603765,0,0.000770429,0.0000629,0,0.001777661,0.0074417,0.003033391,0.004484892,0.004839445,0.038569136,0,0.004385549,0,0.000540815
SRR10692457,0.05549225,0.221417315,-0.167078444,Cluster 1,PRJNA588513,5.408948219,Tibetan_urban,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 1,0,0.015754757,0.0000906,0.139036035,0.358676539,0.01290364,0.05643482,0.081035547,0.021593051,0,0.009794947,0,0.001179944,0.000399469,0.010131357,0,0.009188376,0,0.000105586,0.059501756,0.045276582,0.043059828,0,0.002538339,0.001907142,0.097762162,0.0000996,0
SRR10692458,0.008415531,0.306548956,-0.143963005,Cluster 1,PRJNA588513,5.811008532,Tibetan_urban,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 1,0.001095181,0.008449612,0.013941375,0.242298498,0.1929935,0.058373543,0.058047734,0.074082876,0.081841587,0.000683439,0.030394523,0.00583798,0.010054179,0.000542303,0.023317233,0,0.002886035,0.017305356,0.001889543,0.0000613,0.006053406,0.017165495,0,0.110282007,0.017217356,0.010251945,0.000129308,0
SRR10692459,0.053086323,0.252488191,-0.203547349,Cluster 1,PRJNA588513,5.552374283,Tibetan_urban,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 1,0.000315632,0.019996738,0.000465732,0.077563918,0.455108924,0.04713988,0.040681775,0.052918403,0.097171592,0.000375725,0.006232878,0.001116966,0.000779073,0.000822921,0.058902596,0.0000976,0.030128455,0.000662476,0.001833461,0.000346884,0.026086888,0.023827384,0.00066093,0.008749023,0.013824238,0.009968904,0.000806851,0
SRR10692460,0.056071899,0.191787055,-0.23340333,Cluster 1,PRJNA588513,5.077510344,Tibetan_urban,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 1,0,0.013609778,0,0.022704583,0.51973429,0.033345874,0.02721968,0.04065583,0.034046941,0,0.000522363,0,0.002214459,0.000796584,0.004191976,0,0.02789208,0,0.002213117,0.036444612,0.00987626,0.04341657,0,0.065945394,0.014638817,0.03313543,0,0
SRR10692461,0.101133449,0.267658406,-0.150722876,Cluster 1,PRJNA588513,5.704504169,Tibetan_urban,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 1,0.000182358,0.083009022,0.000219358,0.215149818,0.267162176,0.08982895,0.03833981,0.088188827,0.066435405,0.00066036,0.047131686,0.020390816,0.000554097,0.003091928,0.008472209,0,0.002304304,0.000137652,0.00177047,0.0000272,0.000310599,0.006743125,0.000304487,0.000536556,0.015057424,0.002614826,0.000300793,0
SRR10692462,0.009147187,0.29672435,-0.135908072,Cluster 1,PRJNA588513,6.490052948,Tibetan_urban,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 1,0.00230825,0.018039518,0.002826393,0.127989626,0.230466745,0.07048486,0.079042105,0.079777357,0.059262395,0.003032817,0.026661331,0.008152715,0.026154971,0.001006134,0.063419134,0.000412098,0.00554301,0.004214321,0.000455021,0.00219153,0.002455903,0.019231179,0.005033142,0.00161304,0.004971928,0.05168364,0.005682303,0.0000261
SRR10692463,-0.022822855,0.308133499,-0.088188149,Cluster 1,PRJNA588513,6.425189365,Tibetan_urban,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 1,0.004414747,0.015623924,0.005329647,0.163264855,0.193881285,0.114163628,0.119095666,0.104712881,0.052837681,0.000554471,0.030961323,0.010180855,0.000991803,0.00107002,0.004373578,0.00054169,0.001306803,0.008091401,0.000444854,0.003476791,0.0085241,0.015101128,0.006809424,0.005077235,0.001668612,0.012387751,0.009170273,0.0000216
SRR10692465,0.016930737,0.256265152,-0.145614412,Cluster 1,PRJNA588513,6.2396198,Tibetan_urban,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 1,0.00213896,0.014326539,0.002568549,0.114767927,0.29980891,0.090957803,0.104977183,0.085488528,0.050990719,0.0003528,0.05805723,0.00584343,0.004373616,0.001047542,0.005765318,0.000271798,0.004046837,0.004058778,0.00044444,0.001735523,0.01041336,0.050750943,0.004332473,0.006107713,0.005054154,0.008548344,0.004943216,0.000057
SRR10692466,0.022701551,0.339718077,-0.192088931,Cluster 1,PRJNA588513,5.545241209,Tibetan_urban,Tibetan,Tibetan_Yunnan,Tibetan_Yunnan_Cluster 1,6.81E-05,0.001680381,0.0000681,0.079288478,0.522368342,0.035014201,0.067280712,0.073457824,0.105055456,0.001330697,0.017744022,0.000356708,0.003096037,0.00022605,0.000290736,0,0.005114947,0.0000523,0.000193028,0.002135491,0.00041329,0.014668598,0.000113613,0.003315282,0.009511231,0.004932325,0.000576622,0
